,NomeParlamentar,Partido,datEmissao,ValorLiquido,TipoDespesa
558,Bia Cavassa,PSDB,01/03/19,"12000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
559,Rose Modesto,PSDB,01/03/19,"17440,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
560,Beto Pereira,PSDB,01/03/19,"229,5",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
561,Beto Pereira,PSDB,01/03/19,"8500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
562,Rose Modesto,PSDB,01/03/19,"2700,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
563,Beto Pereira,PSDB,01/03/19,"3533,19",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
564,Bia Cavassa,PSDB,01/03/19,"110,5",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
565,Rose Modesto,PSDB,01/03/19,"4505,52",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
566,Rose Modesto,PSDB,01/03/19,"5042,92",PASSAGEM AÉREA - REEMBOLSO
567,Beto Pereira,PSDB,01/03/19,"4794,08",PASSAGEM AÉREA - RPA
568,Bia Cavassa,PSDB,01/03/19,"6622,45",PASSAGEM AÉREA - RPA
569,Bia Cavassa,PSDB,01/03/19,"100,0","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS"
570,Beto Pereira,PSDB,01/03/19,"265,0",SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.
571,Beto Pereira,PSDB,01/03/19,"8,45",SERVIÇOS POSTAIS
572,Rose Modesto,PSDB,01/03/19,"170,01",SERVIÇOS POSTAIS
573,Beto Pereira,PSDB,01/03/19,"542,98",TELEFONIA
574,Rose Modesto,PSDB,01/03/19,"1233,12",TELEFONIA
575,Beto Pereira,PSDB,01/03/20,"3517,59",COMBUSTÍVEIS E LUBRIFICANTES.
576,Bia Cavassa,PSDB,01/03/20,"2046,27",COMBUSTÍVEIS E LUBRIFICANTES.
577,Rose Modesto,PSDB,01/03/20,"1082,53",COMBUSTÍVEIS E LUBRIFICANTES.
578,Beto Pereira,PSDB,01/03/20,"310,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
579,Bia Cavassa,PSDB,01/03/20,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
580,Rose Modesto,PSDB,01/03/20,"17000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
581,Beto Pereira,PSDB,01/03/20,"27,81",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
582,Beto Pereira,PSDB,01/03/20,"17900,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
583,Rose Modesto,PSDB,01/03/20,"2500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
584,Beto Pereira,PSDB,01/03/20,"3964,9",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
585,Bia Cavassa,PSDB,01/03/20,"2464,23",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
586,Rose Modesto,PSDB,01/03/20,"13875,25",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
587,Bia Cavassa,PSDB,01/03/20,"1464,06",PASSAGEM AÉREA - REEMBOLSO
588,Rose Modesto,PSDB,01/03/20,"1251,56",PASSAGEM AÉREA - REEMBOLSO
589,Beto Pereira,PSDB,01/03/20,"7791,2300000000005",PASSAGEM AÉREA - RPA
590,Bia Cavassa,PSDB,01/03/20,"1467,57",PASSAGEM AÉREA - RPA
591,Beto Pereira,PSDB,01/03/20,"-5336,87",PASSAGEM AÉREA - SIGEPA
592,Beto Pereira,PSDB,01/03/20,"279,0",SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.
593,Bia Cavassa,PSDB,01/03/20,"272,8",TELEFONIA
594,Rose Modesto,PSDB,01/03/20,"255,66",TELEFONIA
595,Beto Pereira,PSDB,01/03/21,"4904,35",COMBUSTÍVEIS E LUBRIFICANTES.
596,Bia Cavassa,PSDB,01/03/21,"3706,51",COMBUSTÍVEIS E LUBRIFICANTES.
597,Rose Modesto,PSDB,01/03/21,"2040,37",COMBUSTÍVEIS E LUBRIFICANTES.
598,Beto Pereira,PSDB,01/03/21,"13340,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
599,Bia Cavassa,PSDB,01/03/21,"22535,72",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
600,Rose Modesto,PSDB,01/03/21,"13400,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
601,Beto Pereira,PSDB,01/03/21,"57,0",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
602,Beto Pereira,PSDB,01/03/21,"1285,35","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
603,Beto Pereira,PSDB,01/03/21,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
604,Beto Pereira,PSDB,01/03/21,"4745,45",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
605,Bia Cavassa,PSDB,01/03/21,"1186,52",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
606,Rose Modesto,PSDB,01/03/21,"8315,37",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
607,Rose Modesto,PSDB,01/03/21,"1994,12",PASSAGEM AÉREA - REEMBOLSO
608,Bia Cavassa,PSDB,01/03/21,"1230,23",PASSAGEM AÉREA - RPA
609,Beto Pereira,PSDB,01/03/21,"-38,8",PASSAGEM AÉREA - SIGEPA
610,Beto Pereira,PSDB,01/03/21,"289,23",SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.
611,Beto Pereira,PSDB,01/03/21,"1285,96",TELEFONIA
612,Bia Cavassa,PSDB,01/03/21,"176,41",TELEFONIA
613,Rose Modesto,PSDB,01/03/21,"178,65",TELEFONIA
614,Beto Pereira,PSDB,01/04/19,"6208,14",COMBUSTÍVEIS E LUBRIFICANTES.
615,Bia Cavassa,PSDB,01/04/19,"3070,79",COMBUSTÍVEIS E LUBRIFICANTES.
616,Rose Modesto,PSDB,01/04/19,"1585,1",COMBUSTÍVEIS E LUBRIFICANTES.
617,Beto Pereira,PSDB,01/04/19,"6000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
618,Beto Pereira,PSDB,01/04/19,"10290,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
619,Bia Cavassa,PSDB,01/04/19,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
620,Rose Modesto,PSDB,01/04/19,"7500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
621,Beto Pereira,PSDB,01/04/19,"181,63",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
622,Beto Pereira,PSDB,01/04/19,"1165,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
623,Beto Pereira,PSDB,01/04/19,"8500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
624,Beto Pereira,PSDB,01/04/19,"3363,2000000000003",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
625,Bia Cavassa,PSDB,01/04/19,"1155,4",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
626,Rose Modesto,PSDB,01/04/19,"3800,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
627,Rose Modesto,PSDB,01/04/19,"7256,8",PASSAGEM AÉREA - REEMBOLSO
628,Beto Pereira,PSDB,01/04/19,"4412,71",PASSAGEM AÉREA - RPA
629,Bia Cavassa,PSDB,01/04/19,"2203,1800000000003",PASSAGEM AÉREA - RPA
630,Bia Cavassa,PSDB,01/04/19,"150,0","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS"
631,Beto Pereira,PSDB,01/04/19,"91,45",SERVIÇOS POSTAIS
632,Bia Cavassa,PSDB,01/04/19,"20,2",SERVIÇOS POSTAIS
633,Beto Pereira,PSDB,01/04/19,"3125,1800000000003",TELEFONIA
634,Bia Cavassa,PSDB,01/04/19,"165,34",TELEFONIA
635,Beto Pereira,PSDB,01/04/20,"4150,98",COMBUSTÍVEIS E LUBRIFICANTES.
636,Rose Modesto,PSDB,01/04/20,"490,25",COMBUSTÍVEIS E LUBRIFICANTES.
637,Beto Pereira,PSDB,01/04/20,"310,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
638,Bia Cavassa,PSDB,01/04/20,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
639,Beto Pereira,PSDB,01/04/20,"28,91",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
640,Rose Modesto,PSDB,01/04/20,"2500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
641,Beto Pereira,PSDB,01/04/20,"4777,860000000001",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
642,Bia Cavassa,PSDB,01/04/20,"1820,1",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
643,Rose Modesto,PSDB,01/04/20,"25615,94",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
644,Rose Modesto,PSDB,01/04/20,"7415,6",PASSAGEM AÉREA - REEMBOLSO
645,Beto Pereira,PSDB,01/04/20,"279,0",SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.
646,Rose Modesto,PSDB,01/04/20,"108,97999999999999",SERVIÇOS POSTAIS
647,Beto Pereira,PSDB,01/04/20,"7547,32",TELEFONIA
648,Bia Cavassa,PSDB,01/04/20,"1904,8400000000001",TELEFONIA
649,Rose Modesto,PSDB,01/04/20,"249,99",TELEFONIA
650,Beto Pereira,PSDB,01/04/21,"5505,91",COMBUSTÍVEIS E LUBRIFICANTES.
651,Bia Cavassa,PSDB,01/04/21,"2681,45",COMBUSTÍVEIS E LUBRIFICANTES.
652,Rose Modesto,PSDB,01/04/21,"3141,54",COMBUSTÍVEIS E LUBRIFICANTES.
653,Beto Pereira,PSDB,01/04/21,"13000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
654,Bia Cavassa,PSDB,01/04/21,"6775,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
655,Rose Modesto,PSDB,01/04/21,"23000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
656,Beto Pereira,PSDB,01/04/21,"85,6",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
657,Beto Pereira,PSDB,01/04/21,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
658,Rose Modesto,PSDB,01/04/21,"10000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
659,Beto Pereira,PSDB,01/04/21,"3354,34",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
660,Bia Cavassa,PSDB,01/04/21,"576,2",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
661,Rose Modesto,PSDB,01/04/21,"12426,37",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
662,Rose Modesto,PSDB,01/04/21,"2236,7799999999997",PASSAGEM AÉREA - REEMBOLSO
663,Bia Cavassa,PSDB,01/04/21,"2100,04",PASSAGEM AÉREA - RPA
664,Beto Pereira,PSDB,01/04/21,"-2062,94",PASSAGEM AÉREA - SIGEPA
665,Beto Pereira,PSDB,01/04/21,"279,0",SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.
666,Rose Modesto,PSDB,01/04/21,"56,0",SERVIÇOS POSTAIS
667,Beto Pereira,PSDB,01/04/21,"1447,6",TELEFONIA
668,Bia Cavassa,PSDB,01/04/21,"675,28",TELEFONIA
669,Rose Modesto,PSDB,01/04/21,"174,99",TELEFONIA
670,Beto Pereira,PSDB,01/05/19,"5479,75",COMBUSTÍVEIS E LUBRIFICANTES.
671,Bia Cavassa,PSDB,01/05/19,"4783,03",COMBUSTÍVEIS E LUBRIFICANTES.
672,Rose Modesto,PSDB,01/05/19,"1818,38",COMBUSTÍVEIS E LUBRIFICANTES.
673,Beto Pereira,PSDB,01/05/19,"6000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
674,Bia Cavassa,PSDB,01/05/19,"6000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
675,Beto Pereira,PSDB,01/05/19,"10290,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
676,Bia Cavassa,PSDB,01/05/19,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
677,Rose Modesto,PSDB,01/05/19,"2800,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
678,Beto Pereira,PSDB,01/05/19,"210,55",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
679,Beto Pereira,PSDB,01/05/19,"2112,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
680,Beto Pereira,PSDB,01/05/19,"12713,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
681,Rose Modesto,PSDB,01/05/19,"2700,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
682,Beto Pereira,PSDB,01/05/19,"3891,19",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
683,Bia Cavassa,PSDB,01/05/19,"540,25",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
684,Rose Modesto,PSDB,01/05/19,"500,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
685,Rose Modesto,PSDB,01/05/19,"11677,4",PASSAGEM AÉREA - REEMBOLSO
686,Beto Pereira,PSDB,01/05/19,"15534,29",PASSAGEM AÉREA - RPA
687,Bia Cavassa,PSDB,01/05/19,"10231,89",PASSAGEM AÉREA - RPA
688,Bia Cavassa,PSDB,01/05/19,"18,9",SERVIÇOS POSTAIS
689,Rose Modesto,PSDB,01/05/19,"209,85",SERVIÇOS POSTAIS
690,Beto Pereira,PSDB,01/05/19,"542,94",TELEFONIA
691,Beto Pereira,PSDB,01/05/20,"4760,76",COMBUSTÍVEIS E LUBRIFICANTES.
692,Bia Cavassa,PSDB,01/05/20,"1379,15",COMBUSTÍVEIS E LUBRIFICANTES.
693,Rose Modesto,PSDB,01/05/20,"321,21000000000004",COMBUSTÍVEIS E LUBRIFICANTES.
694,Beto Pereira,PSDB,01/05/20,"290,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
695,Bia Cavassa,PSDB,01/05/20,"11800,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
696,Rose Modesto,PSDB,01/05/20,"1000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
697,Beto Pereira,PSDB,01/05/20,"362,32",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
698,Beto Pereira,PSDB,01/05/20,"9063,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
699,Beto Pereira,PSDB,01/05/20,"3982,02",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
700,Bia Cavassa,PSDB,01/05/20,"2871,21",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
701,Rose Modesto,PSDB,01/05/20,"20226,22",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
702,Rose Modesto,PSDB,01/05/20,"1284,16",PASSAGEM AÉREA - REEMBOLSO
703,Beto Pereira,PSDB,01/05/20,"1791,71",PASSAGEM AÉREA - RPA
704,Bia Cavassa,PSDB,01/05/20,"12072,45",PASSAGEM AÉREA - RPA
705,Beto Pereira,PSDB,01/05/20,"-841,86",PASSAGEM AÉREA - SIGEPA
706,Beto Pereira,PSDB,01/05/20,"13,85",SERVIÇOS POSTAIS
707,Rose Modesto,PSDB,01/05/20,"122,2",SERVIÇOS POSTAIS
708,Bia Cavassa,PSDB,01/05/20,"164,86",TELEFONIA
709,Beto Pereira,PSDB,01/05/21,"5969,05",COMBUSTÍVEIS E LUBRIFICANTES.
710,Bia Cavassa,PSDB,01/05/21,"3775,93",COMBUSTÍVEIS E LUBRIFICANTES.
711,Rose Modesto,PSDB,01/05/21,"2272,55",COMBUSTÍVEIS E LUBRIFICANTES.
712,Beto Pereira,PSDB,01/05/21,"13340,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
713,Bia Cavassa,PSDB,01/05/21,"20625,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
714,Rose Modesto,PSDB,01/05/21,"10800,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
715,Beto Pereira,PSDB,01/05/21,"62,39",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
716,Beto Pereira,PSDB,01/05/21,"1188,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
717,Beto Pereira,PSDB,01/05/21,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
718,Bia Cavassa,PSDB,01/05/21,"5039,3",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
719,Beto Pereira,PSDB,01/05/21,"3396,0699999999997",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
720,Bia Cavassa,PSDB,01/05/21,"412,24",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
721,Rose Modesto,PSDB,01/05/21,"7681,02",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
722,Rose Modesto,PSDB,01/05/21,"6126,07",PASSAGEM AÉREA - REEMBOLSO
723,Bia Cavassa,PSDB,01/05/21,"1960,7",PASSAGEM AÉREA - RPA
724,Beto Pereira,PSDB,01/05/21,"-1110,11",PASSAGEM AÉREA - SIGEPA
725,Beto Pereira,PSDB,01/05/21,"2698,93",TELEFONIA
726,Bia Cavassa,PSDB,01/05/21,"409,27",TELEFONIA
727,Rose Modesto,PSDB,01/05/21,"174,99",TELEFONIA
728,Beto Pereira,PSDB,01/06/19,"5064,72",COMBUSTÍVEIS E LUBRIFICANTES.
729,Bia Cavassa,PSDB,01/06/19,"3803,87",COMBUSTÍVEIS E LUBRIFICANTES.
730,Rose Modesto,PSDB,01/06/19,"1196,63",COMBUSTÍVEIS E LUBRIFICANTES.
731,Bia Cavassa,PSDB,01/06/19,"6000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
732,Beto Pereira,PSDB,01/06/19,"20290,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
733,Bia Cavassa,PSDB,01/06/19,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
734,Rose Modesto,PSDB,01/06/19,"500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
735,Beto Pereira,PSDB,01/06/19,"320,09",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
736,Beto Pereira,PSDB,01/06/19,"783,93","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
737,Beto Pereira,PSDB,01/06/19,"12713,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
738,Rose Modesto,PSDB,01/06/19,"250,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
739,Beto Pereira,PSDB,01/06/19,"3815,4700000000003",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
740,Bia Cavassa,PSDB,01/06/19,"2986,3",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
741,Rose Modesto,PSDB,01/06/19,"4432,93",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
742,Rose Modesto,PSDB,01/06/19,"2791,81",PASSAGEM AÉREA - REEMBOLSO
743,Beto Pereira,PSDB,01/06/19,"4240,12",PASSAGEM AÉREA - RPA
744,Bia Cavassa,PSDB,01/06/19,"1286,78",PASSAGEM AÉREA - RPA
745,Beto Pereira,PSDB,01/06/19,"383,4",SERVIÇOS POSTAIS
746,Bia Cavassa,PSDB,01/06/19,"78,0",SERVIÇOS POSTAIS
747,Rose Modesto,PSDB,01/06/19,"44,44",SERVIÇOS POSTAIS
748,Bia Cavassa,PSDB,01/06/19,"327,11",TELEFONIA
749,Rose Modesto,PSDB,01/06/19,"511,65",TELEFONIA
750,Beto Pereira,PSDB,01/06/20,"3857,55",COMBUSTÍVEIS E LUBRIFICANTES.
751,Bia Cavassa,PSDB,01/06/20,"1250,58",COMBUSTÍVEIS E LUBRIFICANTES.
752,Rose Modesto,PSDB,01/06/20,"261,26",COMBUSTÍVEIS E LUBRIFICANTES.
753,Beto Pereira,PSDB,01/06/20,"17500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
754,Bia Cavassa,PSDB,01/06/20,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
755,Beto Pereira,PSDB,01/06/20,"278,86",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
756,Beto Pereira,PSDB,01/06/20,"22213,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
757,Beto Pereira,PSDB,01/06/20,"5762,47",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
758,Bia Cavassa,PSDB,01/06/20,"1567,95",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
759,Rose Modesto,PSDB,01/06/20,"2675,33",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
760,Rose Modesto,PSDB,01/06/20,"1275,55",PASSAGEM AÉREA - REEMBOLSO
761,Bia Cavassa,PSDB,01/06/20,"869,63",PASSAGEM AÉREA - RPA
762,Beto Pereira,PSDB,01/06/20,"-955,9200000000001",PASSAGEM AÉREA - SIGEPA
763,Beto Pereira,PSDB,01/06/20,"705,85",TELEFONIA
764,Bia Cavassa,PSDB,01/06/20,"269,94",TELEFONIA
765,Rose Modesto,PSDB,01/06/20,"249,99",TELEFONIA
766,Beto Pereira,PSDB,01/06/21,"5999,37",COMBUSTÍVEIS E LUBRIFICANTES.
767,Bia Cavassa,PSDB,01/06/21,"3098,41",COMBUSTÍVEIS E LUBRIFICANTES.
768,Rose Modesto,PSDB,01/06/21,"3788,62",COMBUSTÍVEIS E LUBRIFICANTES.
769,Beto Pereira,PSDB,01/06/21,"13340,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
770,Bia Cavassa,PSDB,01/06/21,"32880,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
771,Rose Modesto,PSDB,01/06/21,"10950,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
772,Beto Pereira,PSDB,01/06/21,"1001,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
773,Bia Cavassa,PSDB,01/06/21,"600,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
774,Beto Pereira,PSDB,01/06/21,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
775,Bia Cavassa,PSDB,01/06/21,"5060,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
776,Beto Pereira,PSDB,01/06/21,"2660,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
777,Bia Cavassa,PSDB,01/06/21,"755,81",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
778,Rose Modesto,PSDB,01/06/21,"3597,02",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
779,Rose Modesto,PSDB,01/06/21,"3886,39",PASSAGEM AÉREA - REEMBOLSO
780,Beto Pereira,PSDB,01/06/21,"-1205,6",PASSAGEM AÉREA - SIGEPA
781,Beto Pereira,PSDB,01/06/21,"31,53",SERVIÇOS POSTAIS
782,Beto Pereira,PSDB,01/06/21,"656,59",TELEFONIA
783,Bia Cavassa,PSDB,01/06/21,"176,41",TELEFONIA
784,Beto Pereira,PSDB,01/07/19,"4270,969999999999",COMBUSTÍVEIS E LUBRIFICANTES.
785,Bia Cavassa,PSDB,01/07/19,"3535,17",COMBUSTÍVEIS E LUBRIFICANTES.
786,Rose Modesto,PSDB,01/07/19,"1429,86",COMBUSTÍVEIS E LUBRIFICANTES.
787,Beto Pereira,PSDB,01/07/19,"6000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
788,Bia Cavassa,PSDB,01/07/19,"6000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
789,Beto Pereira,PSDB,01/07/19,"10290,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
790,Bia Cavassa,PSDB,01/07/19,"8140,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
791,Beto Pereira,PSDB,01/07/19,"129,09",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
792,Beto Pereira,PSDB,01/07/19,"327,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
793,Beto Pereira,PSDB,01/07/19,"12713,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
794,Beto Pereira,PSDB,01/07/19,"3424,96",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
795,Bia Cavassa,PSDB,01/07/19,"872,97",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
796,Rose Modesto,PSDB,01/07/19,"2592,64",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
797,Rose Modesto,PSDB,01/07/19,"2859,3199999999997",PASSAGEM AÉREA - REEMBOLSO
798,Beto Pereira,PSDB,01/07/19,"1575,1799999999998",PASSAGEM AÉREA - RPA
799,Bia Cavassa,PSDB,01/07/19,"3684,9399999999996",PASSAGEM AÉREA - RPA
800,Bia Cavassa,PSDB,01/07/19,"27,0",SERVIÇOS POSTAIS
801,Rose Modesto,PSDB,01/07/19,"35,46",SERVIÇOS POSTAIS
802,Bia Cavassa,PSDB,01/07/19,"164,85",TELEFONIA
803,Beto Pereira,PSDB,01/07/20,"4229,42",COMBUSTÍVEIS E LUBRIFICANTES.
804,Bia Cavassa,PSDB,01/07/20,"1234,94",COMBUSTÍVEIS E LUBRIFICANTES.
805,Rose Modesto,PSDB,01/07/20,"294,85",COMBUSTÍVEIS E LUBRIFICANTES.
